trade_date,branch,code,signal_variant,phase1c_present,phase1d_present,phase1c_terminal_state,phase1d_terminal_state,phase1c_source_mode,phase1d_source_mode,difference_type
2023-02-21,Auction,603040.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-21,Auction,603816.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-21,Auction,603918.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-21,YJJ,000425.XSHE,YJJ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-21,YJJ,000581.XSHE,YJJ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-21,YJJ,000860.XSHE,YJJ_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-21,YJJ,002261.XSHE,YJJ_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-21,YJJ,002532.XSHE,YJJ_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-22,Auction,000006.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,000936.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,002112.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,002270.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,002474.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,002777.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,600118.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,600331.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,Auction,600602.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-22,RZQ,000923.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-22,RZQ,002229.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-22,YJJ,002413.XSHE,YJJ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-23,Auction,002339.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,Auction,002346.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,Auction,002540.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,Auction,002649.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,Auction,002833.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,Auction,600963.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,Auction,601226.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-23,RZQ,000581.XSHE,RZQ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-23,YJJ,002339.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-23,YJJ,600602.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-23,ZB,000581.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-23,ZB,002346.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-23,ZB,002540.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-23,ZB,002649.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-23,ZB,003000.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-24,Auction,002766.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-24,Auction,600707.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-24,Auction,603688.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-24,Auction,603697.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-02-24,RZQ,605258.XSHG,RZQ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-24,YJJ,603688.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-24,ZB,002755.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-24,ZB,002766.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-24,ZB,002819.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-24,ZB,600707.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-24,ZB,603697.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-02-24,ZB,605258.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,Auction,000532.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,Auction,000815.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,Auction,002197.XSHE,AUCTION_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-27,Auction,601606.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,Auction,603131.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,Auction,603698.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,RZQ,002229.XSHE,RZQ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-27,YJJ,002197.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-27,ZB,000815.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,ZB,002229.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-27,ZB,002590.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,ZB,601606.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-27,ZB,603019.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-27,ZB,603528.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-28,Auction,000761.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,002166.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,002269.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,002296.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,002339.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,002350.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,002868.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,600550.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,600552.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,600839.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,601512.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,Auction,603918.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-02-28,RZQ,002112.XSHE,RZQ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-02-28,YJJ,002350.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-02-28,ZB,000761.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-28,ZB,002112.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,002166.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,002269.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,002296.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,002339.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,002724.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-28,ZB,600141.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-28,ZB,600550.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-28,ZB,600552.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,600839.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,601512.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-02-28,ZB,603277.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-02-28,ZB,603918.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-01,Auction,002217.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-01,Auction,002383.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-01,Auction,002875.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-01,Auction,600776.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-01,Auction,600868.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-01,ZB,002217.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-01,ZB,002368.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-01,ZB,002383.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-01,ZB,600776.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-01,ZB,600868.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-01,ZB,603956.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-02,Auction,002045.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,002219.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,002238.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,002401.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,002757.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,002848.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,002962.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,600037.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,600602.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,600864.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,603083.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,Auction,605305.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,YJJ,002401.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-02,YJJ,002757.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-02,ZB,000925.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-02,ZB,000977.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,ZB,002045.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-02,ZB,002236.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-02,ZB,002238.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,ZB,002962.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-02,ZB,600037.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-02,ZB,600602.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,ZB,603083.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,ZB,603106.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-02,ZB,603131.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-02,ZB,603322.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-02,ZB,605305.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,Auction,000928.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,001270.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,002057.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,002093.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,002205.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,002292.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,002654.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,600556.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,601698.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,Auction,601789.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,RZQ,002362.XSHE,RZQ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,RZQ,603083.XSHG,RZQ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-03,YJJ,002093.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-03,ZB,000721.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-03,ZB,000928.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-03,ZB,002057.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,ZB,002205.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,ZB,002292.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-03,ZB,002362.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-03,ZB,002654.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,ZB,002721.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-03,ZB,600556.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,ZB,601789.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,ZB,603000.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-03,ZB,603083.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-06,RZQ,002261.XSHE,RZQ_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-06,RZQ,601698.XSHG,RZQ_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-06,ZB,002116.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-06,ZB,002261.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-06,ZB,002779.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-06,ZB,601619.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-06,ZB,601698.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-07,Auction,002093.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,Auction,002115.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,Auction,002446.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,Auction,002458.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,Auction,600345.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,RZQ,000151.XSHE,RZQ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-07,RZQ,000721.XSHE,RZQ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-07,RZQ,605188.XSHG,RZQ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-07,YJJ,002446.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-07,YJJ,600556.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-07,ZB,000151.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,000721.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,002115.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,002129.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,ZB,002458.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-07,ZB,003000.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,600579.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,601798.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,603158.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-07,ZB,603896.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-08,Auction,002771.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-08,Auction,600006.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-08,Auction,600871.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-08,Auction,600928.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-08,Auction,603721.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-08,YJJ,600006.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-08,ZB,002778.XSHE,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-08,ZB,600081.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-08,ZB,600928.XSHG,ZB_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-08,ZB,603126.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,002235.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,002902.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,002962.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,003007.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,600246.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,600552.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,Auction,603887.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,YJJ,002235.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-09,ZB,002902.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-09,ZB,600552.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-09,ZB,603887.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-10,Auction,000158.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-10,Auction,600895.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-10,Auction,601872.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-10,Auction,603025.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-10,Auction,603439.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-10,RZQ,002115.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,RZQ,002796.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,YJJ,600895.XSHG,YJJ_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-10,ZB,000158.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,ZB,002115.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,ZB,002149.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,ZB,002796.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
