schema_version,pattern_id,prepared_signal_id,trade_date,code,branch,pattern_variant,prepared_variant,alignment_status,alignment_reason
0.4,Auction|2023-02-21|002508.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|002508.XSHE|AUCTION_PREPARED,2023-02-21,002508.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|601838.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|601838.XSHG|AUCTION_PREPARED,2023-02-21,601838.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|002131.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|002131.XSHE|AUCTION_PREPARED,2023-02-21,002131.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|601020.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|601020.XSHG|AUCTION_PREPARED,2023-02-21,601020.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|603918.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|603918.XSHG|AUCTION_PREPARED,2023-02-21,603918.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|603816.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|603816.XSHG|AUCTION_PREPARED,2023-02-21,603816.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|002047.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|002047.XSHE|AUCTION_PREPARED,2023-02-21,002047.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|600984.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|600984.XSHG|AUCTION_PREPARED,2023-02-21,600984.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|002921.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|002921.XSHE|AUCTION_PREPARED,2023-02-21,002921.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|600783.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|600783.XSHG|AUCTION_PREPARED,2023-02-21,600783.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-21|603040.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-21|603040.XSHG|AUCTION_PREPARED,2023-02-21,603040.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-02-22|002413.XSHE|YJJ_FIRST_BOARD,YJJ|2023-02-22|002413.XSHE|YJJ_PREPARED,2023-02-22,002413.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-02-22|000923.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-02-22|000923.XSHE|RZQ_PREPARED,2023-02-22,000923.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-02-22|002229.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-02-22|002229.XSHE|RZQ_PREPARED,2023-02-22,002229.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-02-22|600118.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|600118.XSHG|AUCTION_PREPARED,2023-02-22,600118.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|002474.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|002474.XSHE|AUCTION_PREPARED,2023-02-22,002474.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|000006.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|000006.XSHE|AUCTION_PREPARED,2023-02-22,000006.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|002112.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|002112.XSHE|AUCTION_PREPARED,2023-02-22,002112.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|600602.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|600602.XSHG|AUCTION_PREPARED,2023-02-22,600602.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|002777.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|002777.XSHE|AUCTION_PREPARED,2023-02-22,002777.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|600331.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|600331.XSHG|AUCTION_PREPARED,2023-02-22,600331.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|000936.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|000936.XSHE|AUCTION_PREPARED,2023-02-22,000936.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-22|002270.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-22|002270.XSHE|AUCTION_PREPARED,2023-02-22,002270.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-02-23|600602.XSHG|YJJ_FIRST_BOARD,YJJ|2023-02-23|600602.XSHG|YJJ_PREPARED,2023-02-23,600602.XSHG,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-02-23|002339.XSHE|YJJ_FIRST_BOARD,YJJ|2023-02-23|002339.XSHE|YJJ_PREPARED,2023-02-23,002339.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-02-23|000581.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-02-23|000581.XSHE|RZQ_PREPARED,2023-02-23,000581.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-23|000581.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-23|000581.XSHE|ZB_PREPARED,2023-02-23,000581.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-23|002346.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-23|002346.XSHE|ZB_PREPARED,2023-02-23,002346.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-23|002540.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-23|002540.XSHE|ZB_PREPARED,2023-02-23,002540.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-23|002649.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-23|002649.XSHE|ZB_PREPARED,2023-02-23,002649.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-23|003000.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-23|003000.XSHE|ZB_PREPARED,2023-02-23,003000.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-02-23|002339.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|002339.XSHE|AUCTION_PREPARED,2023-02-23,002339.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-23|002833.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|002833.XSHE|AUCTION_PREPARED,2023-02-23,002833.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-23|002649.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|002649.XSHE|AUCTION_PREPARED,2023-02-23,002649.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-23|600963.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|600963.XSHG|AUCTION_PREPARED,2023-02-23,600963.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-23|002540.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|002540.XSHE|AUCTION_PREPARED,2023-02-23,002540.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-23|601226.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|601226.XSHG|AUCTION_PREPARED,2023-02-23,601226.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-23|002346.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-23|002346.XSHE|AUCTION_PREPARED,2023-02-23,002346.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-02-24|603688.XSHG|YJJ_FIRST_BOARD,YJJ|2023-02-24|603688.XSHG|YJJ_PREPARED,2023-02-24,603688.XSHG,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-02-24|605258.XSHG|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-02-24|605258.XSHG|RZQ_PREPARED,2023-02-24,605258.XSHG,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-24|002755.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-24|002755.XSHE|ZB_PREPARED,2023-02-24,002755.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-24|002766.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-24|002766.XSHE|ZB_PREPARED,2023-02-24,002766.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-24|002819.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-24|002819.XSHE|ZB_PREPARED,2023-02-24,002819.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-24|600707.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-24|600707.XSHG|ZB_PREPARED,2023-02-24,600707.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-24|603697.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-24|603697.XSHG|ZB_PREPARED,2023-02-24,603697.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-24|605258.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-24|605258.XSHG|ZB_PREPARED,2023-02-24,605258.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-02-24|603688.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-24|603688.XSHG|AUCTION_PREPARED,2023-02-24,603688.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-24|600707.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-24|600707.XSHG|AUCTION_PREPARED,2023-02-24,600707.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-24|002766.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-24|002766.XSHE|AUCTION_PREPARED,2023-02-24,002766.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-24|603697.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-24|603697.XSHG|AUCTION_PREPARED,2023-02-24,603697.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-02-27|002197.XSHE|YJJ_FIRST_BOARD,YJJ|2023-02-27|002197.XSHE|YJJ_PREPARED,2023-02-27,002197.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-02-27|002229.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-02-27|002229.XSHE|RZQ_PREPARED,2023-02-27,002229.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-27|000815.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-27|000815.XSHE|ZB_PREPARED,2023-02-27,000815.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-27|002229.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-27|002229.XSHE|ZB_PREPARED,2023-02-27,002229.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-27|002590.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-27|002590.XSHE|ZB_PREPARED,2023-02-27,002590.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-27|601606.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-27|601606.XSHG|ZB_PREPARED,2023-02-27,601606.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-27|603019.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-27|603019.XSHG|ZB_PREPARED,2023-02-27,603019.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-27|603528.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-27|603528.XSHG|ZB_PREPARED,2023-02-27,603528.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-02-27|002197.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-27|002197.XSHE|AUCTION_PREPARED,2023-02-27,002197.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-27|000532.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-27|000532.XSHE|AUCTION_PREPARED,2023-02-27,000532.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-27|000815.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-27|000815.XSHE|AUCTION_PREPARED,2023-02-27,000815.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-27|601606.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-27|601606.XSHG|AUCTION_PREPARED,2023-02-27,601606.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-27|603698.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-27|603698.XSHG|AUCTION_PREPARED,2023-02-27,603698.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-27|603131.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-27|603131.XSHG|AUCTION_PREPARED,2023-02-27,603131.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-02-28|002350.XSHE|YJJ_FIRST_BOARD,YJJ|2023-02-28|002350.XSHE|YJJ_PREPARED,2023-02-28,002350.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-02-28|002112.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-02-28|002112.XSHE|RZQ_PREPARED,2023-02-28,002112.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|000761.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|000761.XSHE|ZB_PREPARED,2023-02-28,000761.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|002112.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|002112.XSHE|ZB_PREPARED,2023-02-28,002112.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|002166.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|002166.XSHE|ZB_PREPARED,2023-02-28,002166.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|002269.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|002269.XSHE|ZB_PREPARED,2023-02-28,002269.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|002296.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|002296.XSHE|ZB_PREPARED,2023-02-28,002296.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|002339.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|002339.XSHE|ZB_PREPARED,2023-02-28,002339.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|002724.XSHE|ZB_BROKEN_BOARD,ZB|2023-02-28|002724.XSHE|ZB_PREPARED,2023-02-28,002724.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|600141.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|600141.XSHG|ZB_PREPARED,2023-02-28,600141.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|600550.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|600550.XSHG|ZB_PREPARED,2023-02-28,600550.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|600552.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|600552.XSHG|ZB_PREPARED,2023-02-28,600552.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|600839.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|600839.XSHG|ZB_PREPARED,2023-02-28,600839.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|601512.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|601512.XSHG|ZB_PREPARED,2023-02-28,601512.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|603277.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|603277.XSHG|ZB_PREPARED,2023-02-28,603277.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-02-28|603918.XSHG|ZB_BROKEN_BOARD,ZB|2023-02-28|603918.XSHG|ZB_PREPARED,2023-02-28,603918.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-02-28|002350.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|002350.XSHE|AUCTION_PREPARED,2023-02-28,002350.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|600839.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|600839.XSHG|AUCTION_PREPARED,2023-02-28,600839.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|002339.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|002339.XSHE|AUCTION_PREPARED,2023-02-28,002339.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|002166.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|002166.XSHE|AUCTION_PREPARED,2023-02-28,002166.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|600552.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|600552.XSHG|AUCTION_PREPARED,2023-02-28,600552.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|603918.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|603918.XSHG|AUCTION_PREPARED,2023-02-28,603918.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|002296.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|002296.XSHE|AUCTION_PREPARED,2023-02-28,002296.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|002868.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|002868.XSHE|AUCTION_PREPARED,2023-02-28,002868.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|002269.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|002269.XSHE|AUCTION_PREPARED,2023-02-28,002269.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|601512.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|601512.XSHG|AUCTION_PREPARED,2023-02-28,601512.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|600550.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|600550.XSHG|AUCTION_PREPARED,2023-02-28,600550.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-02-28|000761.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-02-28|000761.XSHE|AUCTION_PREPARED,2023-02-28,000761.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
